StAlphCd,CDNumAtL,YearElec,Ob,Use,CngrsNum,StICPSR,StPOAbrv,DifDPct,DemPct,DemWin,DWinPrv,DWinNxt,DifPVDec,OpenSeat,IncStatus,PrvTrmsD,PrvTrmsO,VoteTotW,VoteTotL,VoteCast,SoSDem,PrvElcOb,NxtElcOb,DemInc,DemOpen,NonDInc,NonDOpen,DExpAdv,RExpAdv,ForgnPct,GovWkPct,BlackPct,UrbanPct,VtTotPct,DPctNxt,DifDPNxt,DPctPrv,DifDPPrv,ElcSwing,GovDem,IncDWNOM1,DSpndPct,DDonaPct,CQRating3
36,5,1950,12584,1,82,53,OK,17.65266359,58.82633328,1,1,1,0.193467231,1,Democratic open seat,0,,72877,,123885,1,12583,12585,0,1,0,0,0,0,0.005787838,1.565232709,8.134428828,66.29666444,45.33,62.42453456,24.84906912,67.44033098,34.88065898,-0.020519355,1,-0.199000001,,,
36,5,1952,12585,0,83,53,OK,24.84906912,62.42453456,1,,,-0.163866667,0,Democratic incumbent,1,,128627,,206052,1,,,,,,,1,0,0.967660666,6.838211717,6.581008657,76.18455407,78.18,,,,,-6.808760953,1,,,,
36,5,1954,12586,1,84,53,OK,32.07667768,66.03834033,1,1,1,-0.163866667,0,Democratic incumbent,2,,72380,,109603,1,12585,12587,1,0,0,0,1,0,0.967660666,6.838211717,6.581008657,76.18455407,11,63.74027133,27.48054564,62.42453456,24.84906912,8.778685501,1,-0.052999999,,,
36,5,1956,12587,1,85,53,OK,27.48054564,63.74027133,1,1,1,-0.163866667,0,Democratic incumbent,3,,110416,,173228,1,12586,12588,1,0,0,0,1,0,0.967660666,6.838211717,6.581008657,76.18455407,23.88,82.34282136,64.68564272,66.03834033,32.07667768,-5.650539331,1,-0.032000002,,,
36,5,1958,12588,1,86,53,OK,64.68564272,82.34282136,1,1,1,-0.163866667,0,Democratic incumbent,4,,79917,,97054,1,12587,12589,1,0,0,0,1,0,0.967660666,6.838211717,6.581008657,76.18455407,34.52,66.55051112,33.10102522,63.74027133,27.48054564,13.50993815,1,-0.011,,,
36,5,1960,12589,1,87,53,OK,33.10102522,66.55051112,1,1,1,-0.163866667,0,Democratic incumbent,5,,125286,,188257,1,12588,12590,1,0,0,0,1,0,0.967660666,6.838211717,6.581008657,76.18455407,41.57,68.88741255,37.77482808,82.34282136,64.68564272,-6.19429047,1,0.01,,,
36,5,1962,12590,1,88,53,OK,37.77482808,68.88741255,1,1,1,0.0676,0,Democratic incumbent,6,,90392,,131217,1,12589,12591,1,0,0,0,1,0,1.00621673,8.153376153,7.66844589,89.36083623,40.53,70.80987096,41.61973894,66.55051112,33.10102522,-6.752375421,1,0.030999999,,,
36,5,1964,12591,1,89,53,OK,41.61973894,70.80987096,1,1,1,0.0676,0,Democratic incumbent,7,,130014,,183610,1,12590,12592,1,0,0,0,1,0,1.00621673,8.153376153,7.66844589,89.36083623,45.33,69.62295771,39.24591541,68.88741255,37.77482808,6.331477858,0,0.052000001,,,1
36,5,1966,12592,1,90,53,OK,39.24591541,69.62295771,1,1,1,0.0676,0,Democratic incumbent,8,,96464,,138552,1,12591,12593,1,0,0,0,1,0,1.00621673,8.153376153,7.66844589,89.36083623,78.18,73.64231944,47.28463888,70.80987096,41.61973894,-10.61381827,0,0.072999999,,,1
36,5,1968,12593,0,91,53,OK,47.28463888,73.64231944,1,,,-0.2282,0,Democratic incumbent,9,,86420,,117351,1,,,,,,,1,0,1.00621673,8.153376153,7.66844589,89.36083623,11,,,,,-2.251513587,0,,,,1
36,5,1970,12594,1,92,53,OK,46.24624252,73.12312126,1,1,1,-0.2282,0,Democratic incumbent,10,,62034,,84835,1,12593,12595,1,0,0,0,1,0,1.00621673,8.153376153,7.66844589,89.36083623,23.88,60.39628983,20.79257965,73.64231944,47.28463888,8.370145083,0,0.115999997,,,
36,5,1972,12595,0,93,53,OK,20.79257965,60.39628983,1,,,-0.360066667,0,Democratic incumbent,11,,69710,,115421,1,,,,,,,1,0,1.034036447,9.014171692,11.15211825,98.15045816,34.52,,,,,-5.918761457,1,,77.92935582,,
36,5,1974,12596,1,94,53,OK,3.37460041,51.68730021,1,1,0,-0.360066667,0,Democratic incumbent,0,,52107,,100812,1,12595,12597,1,0,0,0,1,0,1.034036447,9.014171692,11.15211825,98.15045816,41.57,47.38216698,-2.471411228,60.39628983,20.79257965,13.5724714,1,0.158000007,59.6969697,,1
36,5,1976,12597,1,95,53,OK,-2.471411228,47.38216698,0,1,0,-0.360066667,1,Democratic open seat,,0,78651,,157764,1,12596,12598,0,1,0,0,0,0,1.034036447,9.014171692,11.15211825,98.15045816,40.53,20.10309845,-59.79380608,51.68730021,3.37460041,-5.621735424,1,0.211999997,36.56701932,,1
36,5,1978,12598,1,96,53,OK,-59.79380608,20.10309845,0,0,0,-0.360066667,0,Republican incumbent,,1,71451,,89429,1,12597,12599,0,0,1,0,0,1,1.034036447,9.014171692,11.15211825,98.15045816,45.33,27.97704935,-40.45748115,47.38216698,-2.471411228,-4.985865265,1,0.377999991,2.227913539,,-1
36,5,1980,12599,1,97,53,OK,-40.45748115,27.97704935,0,0,0,-0.360066667,0,Republican incumbent,,2,90053,,131590,1,12598,12600,0,0,1,0,0,1,1.034036447,9.014171692,11.15211825,98.15045816,78.18,28.83858979,-38.39846551,20.10309845,-59.79380608,-6.661364101,1,0.374000013,18.62490958,12.32074039,-1
36,5,1982,12600,0,98,53,OK,-38.39846551,28.83858979,0,,,-0.4498,0,Republican incumbent,,3,98979,,147209,1,,,,,,,0,1,2.510217388,7.433050268,6.093658063,88.14743253,11,,,,,8.000854683,1,,21.23827676,2.845858212,-1
36,5,1984,12601,1,99,53,OK,-53.75714302,21.87090814,0,0,0,-0.4498,0,Republican incumbent,,4,135167,,178726,1,12600,12602,0,0,1,0,0,1,2.510217388,7.433050268,6.093658063,88.14743253,23.88,29.38129008,-41.23742282,28.83858979,-38.39846551,-5.306613884,1,0.367000014,5.393779421,2.375937532,-1
36,5,1986,12602,1,100,53,OK,-41.23742282,29.38129008,0,0,0,-0.4498,0,Republican incumbent,,5,108774,,154030,1,12601,12603,0,0,1,0,0,1,2.510217388,7.433050268,6.093658063,88.14743253,34.52,27.82888114,-44.34223473,21.87090814,-53.75714302,4.555182653,1,0.363000005,5.303676959,2.72533031,-1
36,5,1988,12603,1,101,53,OK,-44.34223473,27.82888114,0,0,0,-0.4498,0,Republican incumbent,,6,139182,,192850,1,12602,12604,0,0,1,0,0,1,2.510217388,7.433050268,6.093658063,88.14743253,41.57,30.4115504,-39.17689621,29.38129008,-41.23742282,-1.545145837,0,0.358999997,0.094634061,0,-1
36,5,1990,12604,1,102,53,OK,-39.17689621,30.4115504,0,0,0,-0.4498,0,Republican incumbent,,7,114608,,164694,1,12603,12605,0,0,1,0,0,1,2.510217388,7.433050268,6.093658063,88.14743253,40.53,46.60812,-6.78376,27.82888114,-44.34223473,-2.671862634,0,0.356000006,1.653186407,1.25970457,-1
36,5,1992,12605,0,103,53,OK,-6.78376,46.60812,0,,,-0.348533333,1,Republican open seat,,0,123237,,230816,1,,,,,,,0,1,2.741153092,7.417894671,4.679801072,61.09655302,45.33,,,,,-2.283510717,1,,47.96836881,48.14579429,-1
36,5,1994,12606,1,104,53,OK,-78.14978361,0,0,0,0,-0.348533333,0,Republican incumbent,,1,136877,,,1,12605,12607,0,0,1,0,0,1,2.741153092,7.417894671,4.679801072,61.09655302,78.18,27.06599534,-42.65593588,46.60812,-6.78376,-12.75936914,1,0.492000014,,,-1
36,5,1996,12607,1,105,53,OK,-42.65593588,27.06599534,0,0,0,-0.348533333,0,Republican incumbent,,2,148362,,,0,12606,12608,0,0,1,0,0,1,2.741153092,7.417894671,4.679801072,61.09655302,11,31.82451725,-36.3509655,0,-78.14978361,7.017245117,0,0.514999986,11.67013555,2.378645956,-1
36,5,1998,12608,1,106,53,OK,-36.3509655,31.82451725,0,0,0,-0.348533333,0,Republican incumbent,,3,103217,,,0,12607,12609,0,0,1,0,0,1,,,,,23.88,,-43.16,27.06599534,-42.65593588,-2.242183656,0,0.538999975,26.70393538,16.22693489,-1
36,5,2000,12609,1,107,53,OK,-43.16,,0,0,0,-0.348533333,0,Republican incumbent,,4,,,,0,12608,12610,0,0,1,0,0,1,,,,,34.52,,-31.52,31.82451725,-36.3509655,4.633695519,0,0.561999977,4.195918728,1.827867661,-1
36,5,2002,12610,0,108,53,OK,-31.52,,0,,,-0.2313,,NA,,5,,,,0,,,,,,,,,,,,,41.57,,,,,-6.694096897,0,,22.64741693,17.36601359,-1
36,5,2004,12611,1,109,53,OK,-32.12,,0,0,0,-0.2313,,NA,,6,,,,1,12610,12612,0,0,,,,,,,,,40.53,,-23.64,,-31.52,2.314101968,1,0.609000027,0.816336563,0.279643676,-1
36,5,2006,12612,1,110,53,OK,-23.64,,0,0,0,-0.2313,,NA,,0,,,,1,12611,12613,0,0,,,,1,,,,,45.33,,-31.78,,-32.12,13.68268531,1,0.633000016,19.74190142,14.82947465,-1
36,5,2008,12613,0,111,53,OK,-31.78,,0,0,,-0.2313,,NA,,1,,,,1,12612,,0,0,,,,,,,,,78.18,,,,-23.64,1.765615325,1,0.574000001,0.46011536,,-1
36,6,1932,12614,0,73,53,OK,,,,,,,,NA,,,,,,,,12615,,,,,,,,,,,11,,,,,,,,,,
36,6,1934,12615,0,74,53,OK,,,,,,,,NA,,,,,,,12614,12616,,,,,,,,,,,23.88,,,,,,,-0.135000005,,,
36,6,1936,12616,0,75,53,OK,,,,,,,,NA,,,,,,,12615,12617,,,,,,,,,,,34.52,,,,,,,-0.119999997,,,
36,6,1938,12617,0,76,53,OK,,,,,,,,NA,,,,,,,12616,12618,,,,,,,,,,,41.57,,,,,,,-0.104999997,,,
36,6,1940,12618,0,77,53,OK,,,,,,,,NA,,,,,,,12617,12619,,,,,,,,,,,40.53,,,,,,,-0.090999998,,,
36,6,1942,12619,0,78,53,OK,,,,,,0.267484631,,NA,,,,,,1,12618,12620,,,,,,,0.007017805,2.786481232,4.26558675,27.29059078,45.33,,,,,,1,-0.075999998,,,
36,6,1944,12620,0,79,53,OK,,,,,1,0.267484631,,NA,,,,,,1,12619,12621,,,,,,,0.007017805,2.786481232,4.26558675,27.29059078,78.18,65.64766765,31.29533529,,,-2.479144594,1,-0.061000001,,,
36,6,1946,12621,1,80,53,OK,31.29533529,65.64766765,1,,1,0.267484631,1,Democratic open seat,0,,30408,,46320,1,12620,12622,0,,0,,1,0,0.007017805,2.786481232,4.26558675,27.29059078,11,73.67489338,47.34978676,,,1.188312995,1,-0.046,,,
36,6,1948,12622,1,81,53,OK,47.34978676,73.67489338,1,1,1,0.267484631,0,Democratic incumbent,1,,47857,,64957,1,12621,12623,1,0,0,0,1,0,0.007017805,2.786481232,4.26558675,27.29059078,23.88,67.06496477,34.12992954,65.64766765,31.29533529,10.24988897,1,-0.123999998,,,
36,6,1950,12623,1,82,53,OK,34.12992954,67.06496477,1,1,1,0.267484631,0,Democratic incumbent,2,,38166,,56909,1,12622,12624,1,0,0,0,1,0,0.007017805,2.786481232,4.26558675,27.29059078,34.52,63.31398487,26.62796974,73.67489338,47.34978676,-0.020519355,1,-0.147,,,
36,6,1952,12624,0,83,53,OK,26.62796974,63.31398487,1,,,-0.0676,0,Democratic incumbent,5,,98823,,156084,1,,,,,,,1,0,0.821171298,3.3917294,4.008294055,35.63948309,41.57,,,,,-6.808760953,1,,,,
36,6,1954,12625,1,84,53,OK,38.64146173,69.32073236,1,1,1,-0.0676,0,Democratic incumbent,6,,62119,,89611,1,12624,12626,1,0,0,0,1,0,0.821171298,3.3917294,4.008294055,35.63948309,40.53,68.90718937,37.81437874,63.31398487,26.62796974,8.778685501,1,-0.159999996,,,
36,6,1956,12626,1,85,53,OK,37.81437874,68.90718937,1,1,1,-0.0676,1,Democratic open seat,3,,86770,,125923,1,12625,12627,0,1,0,0,1,0,0.821171298,3.3917294,4.008294055,35.63948309,45.33,66.7140007,33.4280014,69.32073236,38.64146173,-5.650539331,1,-0.185000002,,,
36,6,1958,12627,1,86,53,OK,33.4280014,66.7140007,1,1,1,-0.0676,0,Democratic incumbent,4,,54967,,82392,1,12626,12628,1,0,0,0,1,0,0.821171298,3.3917294,4.008294055,35.63948309,78.18,50.39761066,0.795221329,68.90718937,37.81437874,13.50993815,1,-0.194000006,,,
36,6,1960,12628,1,87,53,OK,0.795221329,50.39761066,1,1,1,-0.0676,1,Democratic open seat,7,0,68192,68116,135308,1,12627,12629,0,1,0,0,0,1,0.821171298,3.3917294,4.008294055,35.63948309,11,53.56563926,7.131278515,66.7140007,33.4280014,-6.19429047,1,-0.217999995,,,0
36,6,1962,12629,1,88,53,OK,7.131278515,53.56563926,1,1,1,0.2118,0,Democratic incumbent,8,,56508,,105493,1,12628,12630,1,0,0,0,1,0,1.288138606,4.649101365,4.823914885,46.97298539,23.88,56.65994883,13.31989467,50.39761066,0.795221329,-6.752375421,1,-0.210999995,,,
36,6,1964,12630,1,89,53,OK,13.31989467,56.65994883,1,1,0,0.2118,1,Democratic open seat,0,,75879,,133920,1,12629,12631,0,1,0,0,0,0,1.288138606,4.649101365,4.823914885,46.97298539,34.52,48.6436069,-2.712786198,53.56563926,7.131278515,6.331477858,0,-0.236000001,,,1
36,6,1966,12631,1,90,53,OK,-2.712786198,48.6436069,0,1,0,0.2118,0,Democratic incumbent,,0,51474,,100229,1,12630,12632,1,0,0,0,1,0,1.288138606,4.649101365,4.823914885,46.97298539,41.57,44.67705488,-10.64589024,56.65994883,13.31989467,-10.61381827,0,-0.239999995,,,1
36,6,1968,12632,0,91,53,OK,-10.64589024,44.67705488,0,,,-0.3558,1,Republican open seat,,0,79992,,144591,1,,,,,,,0,1,1.288138606,4.649101365,4.823914885,46.97298539,40.53,,,,,-2.251513587,0,,,,-1
36,6,1970,12633,1,92,53,OK,-28.36078107,35.81961095,0,0,0,-0.3558,0,Republican incumbent,,1,81959,,127701,1,12632,12634,0,0,1,0,0,1,1.288138606,4.649101365,4.823914885,46.97298539,45.33,27.30781436,-45.38437128,44.67705488,-10.64589024,8.370145083,0,0.414999992,,,
36,6,1972,12634,0,93,53,OK,-45.38437128,27.30781436,0,,,-0.374266667,0,Republican incumbent,,2,113567,,156230,1,,,,,,,0,1,0.802208471,7.798196259,2.414579654,59.46121723,78.18,,,,,-5.918761457,1,,13.68486161,,
36,6,1974,12635,1,94,53,OK,8.823737502,53.23929787,1,0,1,-0.374266667,0,Republican incumbent,0,,76392,,143488,1,12634,12636,0,0,1,0,0,1,0.802208471,7.798196259,2.414579654,59.46121723,11,71.07340693,42.14681387,27.30781436,-45.38437128,13.5724714,1,0.414999992,59.42793479,,0
36,6,1976,12636,1,95,53,OK,42.14681387,71.07340693,1,1,1,-0.374266667,0,Democratic incumbent,1,,137478,,193431,1,12635,12637,1,0,0,0,1,0,0.802208471,7.798196259,2.414579654,59.46121723,23.88,74.17928576,48.35857153,53.23929787,8.823737502,-5.621735424,1,0.039999999,73.95418147,,1
36,6,1978,12637,1,96,53,OK,48.35857153,74.17928576,1,1,1,-0.374266667,0,Democratic incumbent,2,,103512,,139543,1,12636,12638,1,0,0,0,1,0,0.802208471,7.798196259,2.414579654,59.46121723,34.52,64.68489766,29.36979532,71.07340693,42.14681387,-4.985865265,1,0.028000001,62.7674979,,1
36,6,1980,12638,1,97,53,OK,29.36979532,64.68489766,1,1,1,-0.374266667,0,Democratic incumbent,3,,111694,,172674,1,12637,12639,1,0,0,0,1,0,0.802208471,7.798196259,2.414579654,59.46121723,41.57,75.41333437,50.82666874,74.17928576,48.35857153,-6.661364101,1,0.015,100,,1
36,6,1982,12639,0,98,53,OK,50.82666874,75.41333437,1,,,-0.2857,0,Democratic incumbent,4,,102811,,136330,1,,,,,,,1,0,1.515955491,8.238387379,9.802834368,65.52075694,40.53,,,,,8.000854683,1,,63.18472321,51.62108195,1
36,6,1984,12640,1,99,53,OK,17.85776913,58.92888308,1,1,1,-0.2857,0,Democratic incumbent,5,,96994,,164595,1,12639,12641,1,0,0,0,1,0,1.515955491,8.238387379,9.802834368,65.52075694,45.33,100,100,75.41333437,50.82666874,-5.306613884,1,-0.011,47.65721163,59.79861335,1
36,6,1986,12641,1,100,53,OK,100,100,1,1,1,-0.2857,0,Democratic incumbent,6,,,,,1,12640,12642,1,0,0,0,1,0,1.515955491,8.238387379,9.802834368,65.52075694,78.18,73.09220433,46.18440866,58.92888308,17.85776913,4.555182653,1,-0.024,,,1
36,6,1988,12642,1,101,53,OK,46.18440866,73.09220433,1,1,1,-0.2857,0,Democratic incumbent,7,,122887,,168126,1,12641,12643,1,0,0,0,1,0,1.515955491,8.238387379,9.802834368,65.52075694,11,79.99128103,59.98256207,100,100,-1.545145837,0,-0.037,78.2823834,85.92194866,1
36,6,1990,12643,1,102,53,OK,59.98256207,79.99128103,1,1,1,-0.2857,0,Democratic incumbent,8,,110100,,137640,1,12642,12644,1,0,0,0,1,0,1.515955491,8.238387379,9.802834368,65.52075694,23.88,67.77296066,35.54592133,73.09220433,46.18440866,-2.671862634,0,-0.050000001,100,,1
36,6,1992,12644,0,103,53,OK,35.54592133,67.77296066,1,,,-0.138266667,0,Democratic incumbent,9,,134734,,,1,,,,,,,1,0,2.122126875,8.555495257,11.14851496,34.34563986,34.52,,,,,-2.283510717,1,,59.55333599,74.09474472,1
36,6,1994,12645,1,104,53,OK,-40.40561914,29.79719043,0,1,0,-0.138266667,0,Republican incumbent,,1,106961,,,1,12644,12646,1,0,0,0,0,1,2.122126875,8.555495257,11.14851496,34.34563986,41.57,36.11880243,-27.76239216,67.77296066,35.54592133,-12.75936914,1,-0.075999998,13.42250215,5.397764169,-1
36,6,1996,12646,1,105,53,OK,-27.76239216,36.11880243,0,0,0,-0.138266667,0,Republican incumbent,,2,113499,,,0,12645,12647,0,0,1,0,0,1,2.122126875,8.555495257,11.14851496,34.34563986,40.53,33.17945302,-31.77091777,29.79719043,-40.40561914,7.017245117,0,0.456999987,51.99151063,9.424503012,-1
36,6,1998,12647,1,106,53,OK,-31.77091777,33.17945302,0,0,0,-0.138266667,0,Republican incumbent,,3,85261,,,0,12646,12648,0,0,1,0,0,1,,,,,45.33,,-20.5,36.11880243,-27.76239216,-2.242183656,0,0.465000004,43.79485673,12.65074129,-1
36,6,2000,12648,0,107,53,OK,-20.5,,0,0,,-0.138266667,0,Republican incumbent,,4,,,,0,12647,,0,0,1,0,0,1,,,,,78.18,,,33.17945302,-31.77091777,4.633695519,0,0.47299999,46.11478239,34.22079811,-1
36,7,1932,12649,0,73,53,OK,,,,,,,,NA,,,,,,,,12650,,,,,,,,,,,11,,,,,,,,,,
36,7,1934,12650,0,74,53,OK,,,,,,,,NA,,,,,,,12649,12651,,,,,,,,,,,23.88,,,,,,,-0.223000005,,,
36,7,1936,12651,0,75,53,OK,,,,,,,,NA,,,,,,,12650,12652,,,,,,,,,,,34.52,,,,,,,-0.126000002,,,
36,7,1938,12652,0,76,53,OK,,,,,,,,NA,,,,,,,12651,12653,,,,,,,,,,,41.57,,,,,,,-0.126000002,,,
36,7,1940,12653,0,77,53,OK,,,,,,,,NA,,,,,,,12652,12654,,,,,,,,,,,40.53,,,,,,,-0.126000002,,,
36,7,1942,12654,0,78,53,OK,,,,,,0.369762374,,NA,,,,,,1,12653,12655,,,,,,,0.001582721,0.770785082,3.348509868,24.20402328,45.33,,,,,,1,-0.032000002,,,
36,7,1944,12655,0,79,53,OK,,,,,1,0.369762374,,NA,,,,,,1,12654,12656,,,,,,,0.001582721,0.770785082,3.348509868,24.20402328,78.18,78.67945433,57.35890865,,,-2.479144594,1,-0.057999998,,,
36,7,1946,12656,1,80,53,OK,57.35890865,78.67945433,1,,1,0.369762374,1,Democratic open seat,0,,26585,,33789,1,12655,12657,0,,0,,0,0,0.001582721,0.770785082,3.348509868,24.20402328,11,79.3695569,58.73911381,,,1.188312995,1,-0.082999997,,,
36,7,1948,12657,1,81,53,OK,58.73911381,79.3695569,1,1,1,0.369762374,1,Democratic open seat,3,,39380,,49616,1,12656,12658,0,1,0,0,1,0,0.001582721,0.770785082,3.348509868,24.20402328,23.88,67.11592674,34.23185349,78.67945433,57.35890865,10.24988897,1,-0.093000002,,,
36,7,1950,12658,0,82,53,OK,34.23185349,67.11592674,1,1,,0.369762374,0,Democratic incumbent,4,,28733,,42811,1,12657,,1,0,0,0,1,0,0.001582721,0.770785082,3.348509868,24.20402328,34.52,,,79.3695569,58.73911381,-0.020519355,1,-0.108999997,,,
36,8,1932,12659,0,73,53,OK,,,,,,,,NA,,,,,,,,12660,,,,,,,,,,,41.57,,,,,,,,,,
36,8,1934,12660,0,74,53,OK,,,,,,,,NA,,,,,,,12659,12661,,,,,,,,,,,40.53,,,,,,,-0.221000001,,,
36,8,1936,12661,0,75,53,OK,,,,,,,,NA,,,,,,,12660,12662,,,,,,,,,,,45.33,,,,,,,-0.149000004,,,
36,8,1938,12662,0,76,53,OK,,,,,,,,NA,,,,,,,12661,12663,,,,,,,,,,,78.18,,,,,,,-0.149000004,,,
36,8,1940,12663,0,77,53,OK,,,,,,,,NA,,,,,,,12662,12664,,,,,,,,,,,11,,,,,,,-0.149000004,,,
36,8,1942,12664,0,78,53,OK,,,,,,-0.088027304,,NA,,,,,,1,12663,12665,,,,,,,0.010657159,0.875824719,1.35442805,36.17039829,23.88,,,,,,1,0.433999985,,,
36,8,1944,12665,0,79,53,OK,,,,,0,-0.088027304,,NA,,,,,,1,12664,12666,,,,,,,0.010657159,0.875824719,1.35442805,36.17039829,34.52,45.21143734,-9.577128291,,,-2.479144594,1,0.433999985,,,
36,8,1946,12666,1,80,53,OK,-9.577128291,45.21143734,0,,1,-0.088027304,0,Republican incumbent,,3,30240,,55194,1,12665,12667,,0,,0,0,1,0.010657159,0.875824719,1.35442805,36.17039829,41.57,58.02281499,16.04563296,,,1.188312995,1,0.433999985,,,
36,8,1948,12667,1,81,53,OK,16.04563296,58.02281499,1,0,0,-0.088027304,1,Republican open seat,0,,42417,,73104,1,12666,12668,0,0,0,1,0,0,0.010657159,0.875824719,1.35442805,36.17039829,40.53,45.83792984,-8.32413733,45.21143734,-9.577128291,10.24988897,1,0.433999985,,,
36,8,1950,12668,0,82,53,OK,-8.32413733,45.83792984,0,1,,-0.088027304,0,Democratic incumbent,,0,38285,,70686,1,12667,,1,0,0,0,1,0,0.010657159,0.875824719,1.35442805,36.17039829,45.33,,,58.02281499,16.04563296,-0.020519355,1,-0.107000001,,,
36,990,1932,12669,0,73,53,OK,,,,,,,,NA,,,,,,,,,,,,,,,,,,,78.18,,,,,,,,,,
36,990,1934,12670,0,74,53,OK,,,,,,,,NA,,,,,,,12669,12671,,,,,,,,,,,11,,,,,,,0.032000002,,,
36,990,1936,12671,0,75,53,OK,,,,,,,,NA,,,,,,,12670,12672,,,,,,,,,,,23.88,,,,,,,-0.028000001,,,
36,990,1938,12672,0,76,53,OK,,,,,,,,NA,,,,,,,12671,12673,,,,,,,,,,,34.52,,,,,,,-0.088,,,
36,990,1940,12673,0,77,53,OK,,,,,,,,NA,,,,,,,12672,,,,,,,,,,,,41.57,,,,,,,-0.147,,,
37,1,1932,12674,0,73,72,OR,,,,,,,,NA,,,,,,,,12675,,,,,,,,,,,40.53,,,,,,,,,,
37,1,1934,12675,0,74,72,OR,,,,,,,,NA,,,,,,,12674,12676,,,,,,,,,,,45.33,,,,,,,0.167999998,,,
37,1,1936,12676,0,75,72,OR,,,,,,,,NA,,,,,,,12675,12677,,,,,,,,,,,78.18,,,,,,,0.173999995,,,
37,1,1938,12677,0,76,72,OR,,,,,,,,NA,,,,,,,12676,12678,,,,,,,,,,,11,,,,,,,0.180000007,,,
37,1,1940,12678,0,77,72,OR,,,,,,,,NA,,,,,,,12677,12679,,,,,,,,,,,23.88,,,,,,,0.186000004,,,
37,1,1942,12679,0,78,72,OR,,,,,,-0.04720905,,NA,,,,,,0,,,,,,,,,0.019417224,1.486712146,0.052426506,26.75920053,34.52,,,,,,0,,,,
37,1,1944,12680,0,79,72,OR,,,,,0,-0.04720905,,NA,,,,,,0,12679,12681,,,,,,,0.019417224,1.486712146,0.052426506,26.75920053,41.57,28.01104188,-43.97791624,,,-2.479144594,0,0.197999999,,,
37,1,1946,12681,1,80,72,OR,-43.97791624,28.01104188,0,,0,-0.04720905,1,Republican open seat,,1,67535,,93813,0,12680,12682,0,,0,,0,0,0.019417224,1.486712146,0.052426506,26.75920053,40.53,32.77429044,-30.47458231,,,1.188312995,0,0.203999996,,,
37,1,1948,12682,1,81,72,OR,-30.47458231,32.77429044,0,0,0,-0.04720905,0,Republican incumbent,,2,88587,,140061,0,12681,12683,0,0,1,0,0,1,0.019417224,1.486712146,0.052426506,26.75920053,45.33,33.51409435,-32.97181129,28.01104188,-43.97791624,10.24988897,0,0.194000006,,,
37,1,1950,12683,1,82,72,OR,-32.97181129,33.51409435,0,0,0,-0.04720905,0,Republican incumbent,,3,93547,,140702,0,12682,12684,0,0,1,0,0,1,0.019417224,1.486712146,0.052426506,26.75920053,78.18,32.03862309,-35.92275381,32.77429044,-30.47458231,-0.020519355,0,0.194000006,,,
37,1,1952,12684,1,83,72,OR,-35.92275381,32.03862309,0,0,0,-0.193666667,0,Republican incumbent,,4,124720,,183516,0,12683,12685,0,0,1,0,0,1,5.342829651,4.475224095,0.116708946,38.04550498,11,36.99145019,-26.0171026,33.51409435,-32.97181129,-6.808760953,0,0.194000006,,,
37,1,1954,12685,1,84,72,OR,-26.0171026,36.99145019,0,0,0,-0.193666667,0,Republican incumbent,,5,98592,,156474,0,12684,12686,0,0,1,0,0,1,5.342829651,4.475224095,0.116708946,38.04550498,23.88,45.30003369,-9.399929643,32.03862309,-35.92275381,8.778685501,0,0.194000006,,,
37,1,1956,12686,1,85,72,OR,-9.399929643,45.30003369,0,0,0,-0.193666667,0,Republican incumbent,,6,109360,,199927,0,12685,12687,0,0,1,0,0,1,5.342829651,4.475224095,0.116708946,38.04550498,34.52,45.09212673,-9.815743566,36.99145019,-26.0171026,-5.650539331,0,0.194000006,,,
37,1,1958,12687,1,86,72,OR,-9.815743566,45.09212673,0,0,0,-0.193666667,0,Republican incumbent,,7,95420,,173791,0,12686,12688,0,0,1,0,0,1,5.342829651,4.475224095,0.116708946,38.04550498,41.57,34.92707908,-30.14584482,45.30003369,-9.399929643,13.50993815,1,0.194000006,,,
37,1,1960,12688,1,87,72,OR,-30.14584482,34.92707908,0,0,0,-0.193666667,0,Republican incumbent,,8,144743,,222448,0,12687,12689,0,0,1,0,0,1,5.342829651,4.475224095,0.116708946,38.04550498,40.53,38.1749481,-23.65010679,45.09212673,-9.815743566,-6.19429047,0,0.194000006,,,
37,1,1962,12689,1,88,72,OR,-23.65010679,38.1749481,0,0,0,0.251,0,Republican incumbent,,9,119263,,192908,0,12688,12690,0,0,1,0,0,1,3.861860075,5.729430264,0.111845587,51.36687284,45.33,46.93602324,-6.127953529,34.92707908,-30.14584482,-6.752375421,0,0.194000006,,,
37,1,1964,12690,1,89,72,OR,-6.127953529,46.93602324,0,0,0,0.251,0,Republican incumbent,,0,122010,,229971,0,12689,12691,0,0,1,0,0,1,3.861860075,5.729430264,0.111845587,51.36687284,78.18,25.6645143,-48.67097139,38.1749481,-23.65010679,6.331477858,0,0.194000006,,,-1
37,1,1966,12691,0,90,72,OR,-48.67097139,25.6645143,0,,,-0.115,0,Republican incumbent,,1,144361,,194211,0,,,,,,,0,1,4.43080231,5.081813702,0.147181475,54.79544975,11,,,,,-10.61381827,0,,,,-1
